id,latitude,longitude
13163,40.680628,-111.512687
13165,39.265776,-119.94444
13167,40.395902,-111.741276
13169,38.824536,-123.002967
13173,37.762237,-121.898883
13175,34.549401,-117.940888
13181,33.296844,-112.082734
13183,39.008034,-120.117646
13185,38.914735,-120.017571
13191,37.50727,-119.987924
13201,37.883784,-122.10053
13207,38.651809,-120.953404
13209,35.057326,-106.68372
13215,35.071096,-106.681967
13219,41.579343,-111.849272
13223,37.264573,-107.877982
13227,40.703102,-112.02363
13229,41.101664,-111.940712
13239,41.068417,-112.005933
13241,40.395273,-111.805242
13245,56.97282,24.132893
13247,12.448392,75.694161
13249,43.619114,-116.196325
13253,41.088873,-111.964506
13255,41.709941,-112.167089
13257,44.358131,9.2851
13259,40.308326,-111.704985
13261,40.286447,-111.686284
13263,38.785207,-120.871714
13269,38.16871,-121.289811
13273,40.70729,-112.033984
13277,41.502909,-112.005797
13279,40.689141,-111.957117
13283,41.079441,-111.909359
13285,47.672394,-122.360183
13287,37.625402,-118.981376
13297,40.722637,-111.935751
13301,40.347547,-111.756825
13303,36.416272,-121.916385
13307,40.630259,-111.893714
13309,40.706019,-112.053782
13311,40.265172,-111.69002
13313,40.703975,-111.929743
13315,40.310106,-111.713247
13323,20.0704,-155.844608
13325,42.2759,-122.88624
13331,39.653718,-106.621355
13335,39.721867,-106.661204
13337,39.623845,-106.495915
13339,39.639076,-106.941801
13341,39.644634,-107.066333
13343,30.450749,-91.117094
13347,10.89956,106.77039
13365,50.423333,-5.053056
13369,38.568338,-121.493183
13373,38.568338,-121.493183
13391,38.568338,-121.493183
13407,35.758012,-120.696407
13413,38.568338,-121.493183
13421,38.568338,-121.493183
13447,38.568338,-121.493183
13469,36.487567,-117.871079
13471,38.361326,-120.952099
13505,34.276214,-82.014586
13511,33.054744,-117.292623
13513,37.186312,-119.770297
13517,37.853735,-122.226604
13609,-7.558718,-72.71672
13659,48.377389,-120.180134
13661,48.433301,-120.245145
13665,48.25263,-120.161052
13667,48.519113,-120.240651
13669,48.377799,-120.107424
13675,48.152984,-120.082446
13679,48.141186,-120.02426
13681,48.477856,-120.190183
13735,43.021583,-81.323368
13749,43.021023,-81.320977
13763,39.212217,-106.945975
13823,35.862572,-105.996242
13827,39.983684,-105.927371
13831,39.641449,-105.324744
13841,40.057586,-106.38361
13863,39.712072,-105.695571
13907,37.851052,-122.271749
13919,37.77252,-108.909201
13925,37.473606,-108.503703
13943,34.907473,-116.66294
13947,51.003609,-118.210696
13955,48.524842,-120.187655
13965,40.480468,-111.923004
13967,34.106577,-118.326891
13971,40.311607,-79.732271
13975,48.851,-114.937
13981,47.72917,-121.968654
13983,42.667213,-71.750451
13985,-34.092899,150.998719
13989,40.396895,-122.405784
13997,37.834309,-122.22653
14005,40.649268,-111.807017
14017,40.751728,-111.59289
14025,45.079456,-92.812106
14029,38.416081,-121.526478
14031,40.568795,-122.232636
14033,47.49899,-121.77815
14043,19.717885,-156.009163
14049,38.642482,-121.822421
14051,38.679795,-121.971735
14057,43.736689,-116.489157
14063,38.558929,-121.462542
14069,38.721676,-9.131168
14071,38.299188,-120.829752
14073,37.186745,-122.021165
14075,-8.098942,-79.031464
14083,43.611159,-116.156777
14085,40.804226,-122.303253
14091,37.88362,-122.070087
14093,43.476539,-110.741152
14095,42.879282,-83.325708
14101,40.592833,-105.143076
14103,40.285286,-111.646862
14105,38.91,-107.927
14109,45.525259,-122.230068
14111,40.147607,-83.008882
14113,39.432391,-119.794786
14115,47.218551,-121.051812
14117,40.59561,-122.321993
14121,40.485956,-111.860698
14127,40.541877,-122.472621
14133,38.062017,-91.407195
14137,37.285969,-107.879177
14141,37.955399,-121.940194
14151,50.438781,12.706042
14157,47.633006,-121.965673
14161,38.610624,-122.868406
14167,45.686171,-121.566058
14173,39.134744,-121.018538
14177,40.865315,-122.395808
14183,37.760563,-119.803646
14189,40.496427,-111.864557
14193,37.647442,-119.704002
14199,39.226723,-77.921848
14205,34.597185,-112.484314
14211,46.034364,-123.369017
14217,47.655735,-122.368844
14219,36.82941,-119.702424
14223,45.407209,-122.233163
14227,38.397442,-121.413495
14231,40.64549,-111.28024
14233,40.735116,-111.498869
14235,40.919107,-111.398083
14239,41.302416,-123.538187
14245,40.162824,-110.392517
14249,40.715193,-124.201414
14257,40.641613,-111.494678
14261,41.016405,-111.50052
14263,40.720794,-111.540634
14269,33.026126,-117.044319
14273,48.757257,-122.440018
14275,40.685568,-111.469363
14277,40.71507,-111.29935
14279,40.284815,-110.337758
14283,40.776591,-124.179503
14285,37.932385,-122.314407
14289,40.760435,-123.87008
14295,40.552601,-123.165105
14309,40.601694,22.953265
14311,34.142913,-117.672854
14313,40.633137,22.951807
14323,37.978335,23.727933
14327,40.727203,-111.875958
14329,40.633927,22.939293
14333,38.037812,-120.238292
14335,38.436619,-122.508728
14337,39.751595,-121.822367
14339,37.908801,-122.274923
14345,42.105302,-123.409634
14347,45.43199,-122.637432
14349,36.8596,-75.9859
14359,48.553742,-120.342713
14361,37.864353,-122.09053
14365,40.573666,-122.30471
14369,38.008797,23.717412
14371,40.596608,22.952808
14373,37.98598,23.711049
14383,53.220044,-114.977351
14389,37.91184,-122.343662
14403,48.384074,-123.737341
14409,40.72549,-111.714983
14425,39.359831,-107.036944
14429,40.259115,-122.208338
14441,48.484544,-120.207714
14443,40.633926,22.956742
14445,40.629482,22.966246
14449,40.627488,22.954847
14451,37.988133,23.729891
14459,40.628357,22.949977
14461,34.107337,-118.321669
14465,37.944438,23.679037
14471,37.987481,23.737614
14473,44.052722,-121.335193
14475,38.520958,-121.380066
14481,44.275912,-92.890304
14489,33.810497,-118.380844
14491,34.852814,-116.680003
14493,39.104904,-108.701025
14511,39.039461,-121.064697
14513,38.760203,-122.151648
14533,42.815783,-87.824891
14537,37.748818,-119.590689
14545,39.018697,-122.913302
14547,35.04478,-85.30544
14555,35.045963,-85.304741
14559,35.041467,-85.296215
14561,35.042392,-85.298732
14577,35.043848,-85.302911
14601,35.349519,-119.037175
14607,44.104678,-121.274281
14611,42.833506,-87.844078
14617,37.328769,-120.461922
14633,37.275561,-121.964134
14665,40.131198,-111.560151
14681,40.484832,-106.831247
14693,37.009429,-121.595735
14709,49.14589,-123.955594
14713,40.791145,-111.863052
14729,38.456952,-120.533332
14735,49.177993,-123.794063
14749,37.28425,-121.78102
14751,47.632866,-122.530253
14755,40.04298,-105.049713
14757,35.390068,-120.477395
14759,5.46683,100.290108
14763,50.639168,-120.375707
14767,37.913523,-122.01049
14791,44.056033,-121.352164
14837,34.035377,-118.46531
14853,37.095558,-2.355025
14857,38.200115,21.743774
14859,34.042714,-118.47522
14865,37.859781,-122.2361
14867,66.996,-50.6215
14877,38.243164,21.728973
14885,37.873951,-122.167765
14895,45.650837,-118.788291
14923,45.504303,-122.699369
14925,39.549882,-105.015368
14927,47.85838,-120.041096
14933,40.582375,-122.309054
14937,40.602521,-122.325199
14941,47.079424,-122.962739
14943,46.598155,-120.635177
14959,47.656622,-122.34198
14961,35.259485,-120.644726
14971,43.847858,-121.432345
14973,34.000767,-118.485487
14977,34.015505,-118.482246
14981,46.60773,-120.508114
14985,40.52414,23.051222
14987,40.08548,-111.796896
14989,45.814322,-120.347349
14991,38.870426,-106.981349
14993,38.242197,21.728171
15003,39.031994,-119.712422
15007,40.468299,22.994626
15009,48.552058,-120.190716
15015,38.675711,-106.118725
15019,39.456469,-77.965935
15025,29.546414,-98.554028
15029,34.577549,-118.142176
15033,34.806059,-87.676348
15037,37.878343,-122.096376
15041,47.727346,-122.285821
15047,45.86445,-123.198598
15049,37.435972,-122.129822
15051,41.971738,-121.37176
15065,40.451163,-122.243591
15069,47.745152,-121.947713
15071,47.842034,-120.018024
15077,48.525958,-120.173892
15079,47.855422,-120.033047
15087,35.170354,127.26275
15091,37.381335,-122.030881
15093,47.470675,-121.992192
15095,40.545855,-105.070003
15097,44.244417,-123.346333
15099,35.514437,-119.332106
15107,40.43327,-121.873972
15109,40.494951,-111.94553
15113,37.901513,-122.191995
15115,44.919463,-120.425963
15117,52.075281,0.810426
15119,42.454816,-71.398384
15121,55.71543,12.411699
15123,41.492127,-120.540731
15127,50.674091,-120.321836
15131,47.622972,-122.288573
15133,40.224652,-121.137834
15135,40.610056,-122.358441
15139,61.207712,-149.901627
15141,61.20642,-149.85521
15143,45.017528,-123.016639
15145,48.525303,8.571265
15147,45.999118,-121.545056
15153,48.555139,-120.24219
15159,36.804739,-119.748714
15161,48.106669,-119.782239
15165,34.187357,-118.142381
15167,32.22499,-110.999805
15175,48.4756,-122.312257
15181,48.495075,-122.276986
15183,45.085248,-92.815559
15187,45.474005,-122.70476
15189,36.816405,-119.63992
15197,37.331764,-122.011635
15199,47.870988,-122.542173
15203,47.265689,-122.385292
15205,47.592449,-122.174736
15207,48.203071,-122.289081
15209,46.037201,-118.319099
15211,48.2038,-122.288882
15213,47.916825,-122.580103
15215,47.140063,-122.300408
15217,47.772442,-122.507381
15219,39.356204,-120.215882
15221,48.260512,-121.602632
15223,47.635276,-122.520571
15225,48.009849,-122.209606
15227,47.804632,-122.540247
15229,48.246709,-121.603059
15231,47.595021,-122.624744
15235,37.884677,-122.12302
15241,35.716226,-118.30741
15242,39.013537,-121.140064
15245,37.228361,-121.863481
15247,37.770612,-121.550662
15251,37.999095,-122.635379
15367,43.723605,-70.420348
15375,43.800699,-70.194106
15391,55.973329,-3.597035
15463,40.713797,-122.417606
15467,37.90216,-122.279458
15471,40.624332,-122.317753
15475,48.539281,-121.44818
15477,38.097953,-122.239486
15495,43.381855,-124.264006
15545,39.361826,-119.829151
15551,47.386173,-122.514617
15553,38.000655,-122.601861
15555,35.360617,-119.128146
15559,48.554817,-123.129564
15573,39.38445,-119.826386
15587,35.848877,-78.610928
15591,35.848781,-78.609995
15593,35.84952,-78.610242
15597,40.671904,-111.523322
15603,39.751494,-120.611983
15617,36.330416,-119.330271
15623,32.634254,-115.520654
15625,40.44334,-79.886102
15627,37.4415,-120.000973
15633,39.23454,-121.055835
15641,37.379654,-121.813011
15645,37.80103,-122.188555
15647,39.014436,-121.046478
15649,38.7472,-120.5789
15651,38.581035,-120.577517
15653,38.733353,-120.812632
15655,38.85018,-120.857984
15659,38.559816,-120.98221
15663,40.102298,-105.15497
15665,37.033024,-119.26172
15667,35.365585,-119.137409
15669,38.088906,-122.518002
15671,39.696291,-121.558668
15681,38.647469,-121.080698
15687,38.903251,-119.976053
15689,38.860007,-120.020632
15691,38.642088,-120.525989
15693,38.726944,-120.826913
15699,38.802895,-120.014927
15703,38.936814,-121.087841
15705,38.7725,-120.3116
15707,38.872716,-120.033463
15709,44.057819,-121.351391
15711,47.63344,-117.234
15715,38.605602,-120.713076
15717,38.919809,-120.863786
15719,38.728824,-120.827603
15725,38.677132,-120.839175
15727,38.910456,-120.662765
15731,38.673243,-120.942001
15733,38.7692,-120.9263
15735,38.8006,-120.0803
15769,37.876976,-122.248542
15781,42.311062,-122.809874
15793,45.502528,-122.732218
15795,38.002377,-122.564119
15799,30.436593,-91.157114
15801,41.151927,-124.135722
15803,37.328832,-120.534893
15807,37.47806,-122.237075
15819,41.065427,-111.959856
15821,40.881748,-111.871553
15827,41.029398,-111.932015
15829,41.100194,-112.005107
15833,40.869758,-111.93334
15835,40.901444,-111.882868
15841,38.872931,-121.021123
15843,38.7349,-120.7102
15845,38.722176,-120.770707
15849,38.921195,-119.968426
15853,38.610649,-120.504522
15857,47.324175,-122.377909
15859,44.08789,-121.342423
15867,47.550386,-122.149758
15871,45.402176,-117.274947
15875,44.183985,-121.301854
15877,47.515103,-122.10913
15879,37.91556,-122.03376
15883,37.453336,-122.436115
15885,39.010684,-121.429549
15887,38.672564,-120.696791
15889,38.906482,-120.01248
15895,38.713776,-120.591423
15897,48.710464,-118.147441
15901,34.149782,-118.383025
15907,35.038962,-120.552039
15909,18.355058,-64.717728
15911,40.55191,-122.169193
15919,36.375168,-86.598256
15925,40.728233,-111.838333
15929,40.628886,-122.398875
15937,33.613533,-117.617429
15945,40.665698,-111.821103
15947,36.885602,-76.310362
15955,48.074752,-119.952998
15957,41.299551,-122.293191
15963,35.417153,-118.996691
15965,40.608434,-122.422413
15969,41.369754,2.137899
15975,33.820883,-117.13215
15977,43.245495,-120.904324
15979,44.034543,-121.362052
15981,37.452495,-122.265948
15987,47.823858,-122.223499
15993,38.988147,-122.750386
16001,40.493534,-111.867661
16005,42.070786,-124.305284
16007,45.526422,-122.624812
16011,40.604975,-112.013419
16013,37.736153,-122.457618
16015,45.3576,-122.629
16021,40.568761,-111.97227
16059,40.552632,-122.23718
16061,45.667981,-118.835885
16063,45.666147,-118.756574
16065,37.321252,-119.564008
16071,40.474334,-122.453787
16073,37.447958,-122.146821
16075,40.446877,-122.408826
16085,37.415078,-122.136762
16087,39.246828,-119.947156
16091,40.591108,-122.42894
16095,45.677115,-118.771158
16097,34.403029,-119.515207
16101,34.432705,-119.631877
16107,39.716946,-111.829017
16109,-34.045194,151.082241
16115,40.66073,-111.517993
16119,41.081009,-111.940429
16123,37.267791,-122.311936
16131,36.227843,-119.343294
16137,37.441466,-122.155295
16149,37.445303,-122.146168
16177,37.787513,-122.204893
16181,41.618221,-71.720553
16183,41.795116,-71.398057
16187,41.789361,-71.406568
16189,41.794878,-71.373554
16201,41.837187,-71.400001
16235,59.648377,17.083918
16269,29.884596,-90.027222
16271,32.881762,-97.08407
16287,30.64938,-91.152444
16289,29.954208,-89.98874
16293,33.444712,-111.916766
16315,64.845315,-147.726369
16317,27.290497,-82.508298
16351,30.003469,-90.145836
16357,30.024202,-90.271042
16359,30.288101,-89.745811
16363,29.570116,-90.687988
16365,30.006447,-90.193306
16367,29.9744,-90.101082
16379,29.963557,-90.184232
16383,30.072504,-90.51475
16385,30.552188,-91.034473
16389,30.303685,-90.97166
16391,29.873653,-90.08989
16393,29.916094,-90.113846
16405,40.682264,-122.365746
16407,30.320674,-97.724284
16413,40.713237,-111.493562
16415,39.187023,-106.812773
16419,38.709732,-120.610536
16427,43.095538,-89.341557
16433,43.09495,-89.336814
16435,43.094908,-89.343573
16437,43.096737,-89.343152
16443,43.099028,-89.352982
16445,51.737798,10.049976
16447,1.355227,103.828749
16453,5.552911,-0.203651
16455,34.224357,-118.211714
16459,5.116111,-1.293889
16481,54.36268,-128.55585
16489,38.488002,-122.890153
16513,38.451453,-122.730787
16519,38.498575,-123.015084
16533,38.4985,-123.015305
16553,38.351882,-121.99394
16559,38.351272,-121.994487
16571,38.458045,-121.819812
16581,39.812489,-121.600537
16583,38.696575,-122.018849
16597,39.778746,-121.590036
16599,38.568338,-121.493183
16603,38.568338,-121.493183
16605,38.568338,-121.493183
16607,39.704507,-121.79172
16611,39.510386,-121.547087
16617,39.435464,-121.539907
16619,38.568338,-121.493183
16627,38.568338,-121.493183
16633,38.568338,-121.493183
16639,38.568338,-121.493183
16643,38.568338,-121.493183
16645,38.568338,-121.493183
16653,35.551999,-115.423292
16655,36.019063,-120.904738
16659,34.39858,-117.36201
16671,35.862836,-120.805079
16683,34.708339,-120.467484
16687,35.099497,-120.603153
16691,38.983154,-121.373297
16701,34.942865,-120.435645
16703,34.63782,-120.4575
16705,34.44551,-119.8284
16713,34.38839,-117.3825
16717,35.947787,-121.084708
16731,34.427766,-119.690871
16735,34.605819,-120.075069
16741,35.046776,-120.587712
16751,38.897285,-121.076434
16753,38.830569,-121.202431
16755,39.20795,-120.807751
16761,38.777018,-121.248928
16773,39.009996,-120.843157
16791,18.082454,-67.039027
16793,40.907292,-111.865004
16801,19.336508,-99.133967
16827,53.650043,-2.635968
16831,-33.860263,151.182855
16835,45.898024,8.660109
16857,64.84252,-147.681348
16859,64.848795,-147.836145
16863,64.838225,-147.71021
16865,52.331291,-0.563681
16875,64.825852,-147.861021
16881,64.859399,-147.726712
16905,37.746169,-122.40184
16915,37.762414,-122.418969
16943,37.723212,-122.399237
17031,35.388518,-118.949171
17059,36.775376,-119.755268
17065,42.853966,74.580472
17079,38.413513,-122.552128
17095,37.901936,-122.07589
17101,37.373795,-122.088255
17107,37.3607,-118.330868
17113,46.526002,6.631321
17121,37.645908,-118.966685
17133,39.420282,-82.932253
17139,34.127309,-118.157482
17151,39.33517,-82.978197
17273,33.794512,-116.291302
17275,43.198535,-82.546325
17299,36.818112,-119.811515
17309,41.326278,-122.3446
17313,40.386057,-122.291142
17325,-36.712256,174.742569
17337,38.331309,-122.299402
17345,64.924653,-148.258461
17363,37.137828,-113.365155
17377,39.069286,-108.544
17389,39.06891,-108.564979
17453,37.493698,-120.862787
17455,37.509091,-120.847536
17457,47.48765,7.736005
17471,39.034333,-108.535563
17481,39.341895,-108.212843
17491,37.484857,-120.855174
17497,37.499303,-120.827156
17503,37.488952,-120.797826
17511,39.827142,-86.152641
17513,37.526471,-120.858289
17529,33.879197,-117.886986
17549,42.094113,-87.821642
17565,35.3595,-119.11425
17567,36.605816,-119.449809
17569,36.64346,-119.48486
17583,33.8766,-117.906761
17615,45.15749,9.401412
17621,47.275444,-122.373175
17649,38.475269,-123.024147
17655,47.172116,-122.571877
17663,47.275101,-122.37583
17673,33.797574,-84.32386
17681,33.9708,-84.5485
17705,39.102551,-121.33423
17739,37.138341,-121.607591
17753,17.258456,-88.779009
17763,37.769831,-122.451778
17771,34.71882,-118.2907
17781,37.435263,-122.147381
17783,38.55424,-121.772054
17787,37.738866,-122.502425
17793,34.104242,-118.331702
17811,37.879252,-122.070669
17821,38.256775,-122.611168
17823,38.421477,-122.700529
17824,38.244815,-120.328824
17827,38.968218,-123.687685
17829,37.8051,-121.88258
17835,39.128967,-123.165435
17837,39.267411,-123.219319
17839,37.852923,-122.022513
17841,38.514392,-122.486338
17857,34.08064,-118.634818
17863,37.911073,-122.278251
17867,37.555994,-122.332257
17873,39.685993,-123.482956
17879,37.52777,-122.280856
17887,34.04805,-118.466029
17889,45.50581,-73.406204
17895,37.538063,-122.01384
17901,37.502577,-122.259972
17909,39.398741,-123.358231
17927,37.817864,-122.272379
17929,37.821816,-122.193653
17931,38.225245,-122.614967
17937,38.076515,-122.535581
17939,37.762306,-122.454752
17949,40.655241,-111.885622
17951,37.773831,-122.442804
17954,37.364801,-122.078655
17961,37.978765,-122.588001
17965,37.661943,-121.79828
17973,38.915137,-123.69914
17975,38.419228,-122.751822
17977,37.3835,-122.207817
18011,40.663354,-74.236281
18021,40.637937,-111.893465
18029,40.919156,-111.878214
18031,40.674073,-111.879041
18033,40.044366,-111.726198
18039,41.108386,-111.91135
18065,41.495666,-112.009771
18067,40.648312,-111.898532
18071,40.621552,-111.882086
18075,45.1407,-93.222
18079,44.781189,-93.255739
18085,29.281534,48.067644
18087,43.215845,-77.922958
18101,33.672086,-116.319346
18107,45.434633,-75.676479
18109,45.506238,-75.757707
18113,40.709091,-111.959244
18115,40.615859,-111.859354
18117,45.392529,-75.72817
18121,45.327896,-75.763071
18125,45.437754,-75.773118
18131,45.317106,-75.690641
18133,45.45014,-75.523523
18139,45.537619,-122.666534
18141,45.419444,-75.848765
18153,41.101146,20.805768
18161,47.544365,-122.016195
18165,40.023699,-111.649065
18167,40.031568,-111.729787
18169,40.672575,-111.906158
18171,40.627478,-111.87112
18173,40.059817,-111.729632
18175,40.620739,-111.863113
18181,40.327382,-111.728281
18191,40.653758,-111.872626
18209,41.46425,-112.034863
18215,40.641962,-111.839621
18225,40.324206,-111.715007
18229,41.520963,-112.016323
18233,17.226546,-89.612292
18235,41.493873,-112.028982
18237,40.672749,-111.886012
18239,40.333354,-111.751338
18249,40.696324,-111.979429
18251,40.618494,-111.902315
18253,40.647797,-111.916093
18255,40.639707,-111.869771
18257,40.349165,-111.709555
18259,40.638115,-111.922076
18263,37.307941,-121.89096
18281,37.854392,-122.247577
18287,37.877966,-122.279214
18289,38.399774,-122.61633
18291,38.31464,-122.857398
18293,38.148781,-121.290162
18295,40.366915,-74.64475
18297,37.354279,-122.062222
18299,37.251066,-122.011296
18321,40.621729,-111.874129
18329,34.200144,-118.197238
18331,37.684063,-122.406228
18333,40.644392,-111.866884
18341,40.975556,-111.892841
18345,40.631655,-111.794189
18347,40.742316,-111.566044
18355,48.47289,-120.13231
18357,45.652263,-118.823092
18359,39.340945,-120.181508
18369,30.501613,-98.215619
18371,30.494911,-98.231878
18375,40.656243,-111.910328
18377,41.725205,-112.236344
18387,30.504678,-98.217097
18389,30.49081,-98.221226
18391,38.882509,-104.911667
18395,37.281671,-121.983336
18397,37.140147,-121.589467
18399,37.016156,-122.029619
18401,37.58432,-122.359553
18403,39.100841,-119.945229
18405,37.215709,-121.837669
18421,38.938022,-120.008019
18431,37.138314,-121.589631
18435,37.962309,-122.007107
18439,37.932993,-122.533193
18443,37.235676,-122.345736
18447,38.22234,-122.643521
18449,38.625273,-122.861296
18451,37.269712,-121.981728
18453,37.903807,-122.094293
18455,37.244591,-121.935926
18463,37.465501,-122.155896
18469,40.735943,-111.807715
18471,37.38584,-122.090245
18473,37.654211,-121.781335
18475,37.910805,-122.277034
18481,37.505614,-122.47874
18491,37.912676,-122.339766
18493,37.707811,-121.974928
18495,37.402761,-122.097113
18497,36.968868,-121.97223
18503,37.522539,-122.349604
18505,37.355452,-122.02135
18507,38.320587,-122.456379
18509,37.792997,-121.879575
18511,38.287862,-122.466147
18513,42.79442,-87.778748
18517,38.661194,-121.162619
18523,37.226435,-121.979563
18527,37.849896,-122.016439
18531,37.330278,-122.06036
18539,37.752743,-122.130856
18541,64.906404,-147.634976
18545,37.106406,-121.898062
18547,64.832894,-147.902211
18549,38.57524,-122.646216
18551,38.3781,-122.881133
18553,37.522003,-122.039484
18555,38.935159,-119.91031
18557,38.684633,-120.064839
18561,36.591409,-121.83396
18563,37.300062,-121.887826
18565,37.524295,-122.294595
18569,37.495998,-120.8374
18577,43.210342,-72.490189
18585,35.929272,-94.964737
18589,25.063873,-77.353904
18602,48.066574,-122.28341
18625,36.818949,-119.716059
18631,18.469052,-66.741871
18645,36.819044,-119.71599
18647,36.819105,-119.715987
18659,35.50351,-119.272622
18663,64.895001,-147.746825
18665,64.838562,-147.741775
18667,64.88145,-147.914722
18673,38.019891,-122.54754
18677,38.456483,-122.687499
18679,38.810132,-120.909396
18681,38.976741,-120.723267
18683,38.921595,-119.968618
18685,38.678371,-121.030348
18689,38.691501,-121.10378
18691,38.709064,-120.830085
18697,38.679221,-121.069826
18705,38.607339,-120.953116
18709,38.618635,-120.86373
18715,38.6433,-120.9436
18717,40.020987,-105.269246
18719,38.800782,-120.695414
18723,38.574932,-120.726122
18725,37.28911,-121.983259
18731,37.16975,-122.157768
18735,37.891722,-122.283616
18737,37.312502,-122.07081
18753,37.832287,-122.535234
18755,37.906892,-122.079578
18757,64.892222,-147.727556
18761,43.644691,-70.27089
18767,34.044173,-117.853733
18771,38.796462,-120.145678
18773,37.916187,-122.538351
18781,38.371379,-122.652584
18787,37.812756,-122.000245
18793,37.57683,-122.065496
18795,32.609973,-115.478173
18801,34.0442,-117.853711
18819,38.56845,-121.49314
18825,38.568445,-121.493049
18827,38.568479,-121.49313
18831,38.5685,-121.4932
18835,38.568401,-121.49321
18837,34.047226,-118.519495
18841,38.568445,-121.493151
18847,37.894061,-122.085003
18849,33.880737,-118.388815
18851,38.56845,-121.49321
18853,44.037625,-121.32615
18855,32.59625,-115.363915
18857,38.568366,-121.493191
18861,37.754275,-122.414563
18865,38.568391,-121.493194
18867,38.568451,-121.493195
18869,38.568433,-121.493151
18871,38.5685,-121.4932
18873,38.568416,-121.49313
18877,37.143256,-122.014256
18879,38.5685,-121.4932
18883,37.297088,-121.978564
18885,38.489847,-122.746269
18891,38.112731,-122.526869
18903,37.737107,-122.465512
18905,37.542647,-122.266577
18907,37.875538,-122.531617
18911,38.091625,-122.573913
18913,38.787218,-121.388336
18915,37.423089,-122.08105
18917,38.369154,-122.966311
18921,37.798056,-121.875926
18923,34.010886,-118.476322
18933,37.673591,-122.383036
18939,37.390916,-122.137814
18967,37.350272,-121.999547
18971,38.419733,-122.729424
18973,38.842763,-121.219921
18975,38.525402,-122.779502
18985,38.319839,-122.70097
18987,37.5625,-122.0281
18989,34.83324,-119.047897
18991,37.913986,-122.302047
18995,37.365492,-122.209215
18997,37.808174,-122.204742
18999,37.800395,-122.468675
19001,38.418706,-122.688225
19003,33.84247,-118.376796
19017,38.587388,-121.490344
19020,32.916297,-117.222438
19025,37.709978,-122.066802
19027,38.349462,-122.686539
19031,37.646285,-121.872809
19037,37.431422,-122.386526
19039,37.907563,-122.496655
19047,37.360932,-122.040826
19048,38.778302,-121.14033
19051,38.987223,-121.041755
19053,37.43744,-122.209184
19054,37.415962,-122.158072
19063,37.227673,-121.960635
19065,37.357041,-122.088057
19066,37.759784,-122.408219
19069,37.74154,-122.415075
19071,19.359227,-99.204696
19073,37.982943,-122.582004
19075,38.509665,-122.752618
19077,37.412659,-121.782644
19079,38.123292,-122.2643
19151,37.56081,-122.251834
19153,37.773312,-122.430259
19155,37.874161,-122.294583
19157,37.420197,-122.109431
19159,37.763555,-122.502888
19167,37.332572,-122.017445
19171,37.439847,-122.255102
19177,45.726689,-120.83396
19185,37.449074,-122.127412
19189,37.750941,-122.420312
19191,37.901623,-122.535339
19193,40.219097,-77.166207
19201,37.471778,-122.255917
19211,36.967334,-121.885143
19239,39.984018,-123.97575
19245,37.857797,-122.237835
19249,38.717722,-123.367333
19251,39.864873,-123.716797
19257,37.061959,-122.067546
19259,38.342182,-122.513948
19263,36.550024,-121.927769
19265,37.288671,-122.225499
19269,39.771429,-121.824821
19273,37.821156,-122.209371
19275,37.823653,-122.230868
19279,42.300019,-71.351176
19281,38.33677,-122.42865
19283,38.645336,-121.077042
19287,37.715594,-122.475397
19289,37.625129,-122.452002
19293,37.44948,-122.164164
19297,37.855623,-122.491129
19299,37.766932,-122.238062
19301,37.822138,-122.227502
19303,37.389086,-122.239417
19305,38.175774,-120.455168
19313,37.340673,-121.973897
19317,37.397397,-122.077553
19319,37.50727,-122.476848
19323,37.505256,-122.26722
19331,36.95179,-122.044168
19333,38.291638,-120.276575
19335,37.785605,-122.482905
19339,38.572448,-121.750048
19349,37.635648,-121.893515
19351,38.516228,-122.974961
19353,37.413407,-122.111852
19357,37.674611,-122.135345
19359,37.794611,-121.936282
19361,37.908157,-122.290938
19363,38.677251,-121.116126
19365,33.71831,-118.053041
19373,37.47319,-121.915909
19375,37.509095,-122.256427
19379,38.500466,-122.03456
19385,37.880126,-120.402169
19387,37.687519,-121.734684
19389,37.362667,-122.059844
19391,37.460953,-122.179072
19393,38.032128,-122.262134
19403,37.983569,-121.367871
19407,37.344874,-122.038391
19413,41.793744,-124.17786
19415,38.487637,-122.870489
19421,37.54914,-122.30852
19423,38.100134,-120.860454
19425,37.228229,-122.054783
19431,38.313245,-122.478187
19433,37.767306,-122.435572
19437,36.985827,-121.945587
19439,38.316874,-122.478477
19451,39.222084,-120.985089
19455,36.20581,-115.329958
19457,36.985896,-121.95652
19461,37.213375,-121.849657
19463,36.978275,-122.02636
19471,37.775501,-122.263675
19477,47.63501,-122.319033
19479,37.682597,-122.045507
19481,37.452156,-122.195137
19487,33.985968,-116.539648
19491,37.471087,-121.109205
19495,38.452419,-122.816045
19497,37.196019,-121.840569
19507,37.202896,-121.850978
19509,37.7707,-122.1643
19511,37.334423,-121.937942
19515,37.959368,-122.539096
19525,34.22092,-119.010859
19529,37.905476,-122.494479
19533,37.59145,-122.463027
19535,37.900105,-122.534978
19545,29.599,-98.7127
19547,38.164716,-120.412536
19561,39.043072,-122.74729
19565,38.686787,-123.431334
19571,37.868946,-122.043906
19573,37.355683,-122.097811
19577,37.318494,-122.066061
19581,37.899223,-122.051772
19585,37.007228,-121.55959
19591,37.450446,-122.150155
19593,37.684708,-122.476657
19595,38.464713,-121.342106
